ID,duration,wav,spk_id,wrd,micsetup,gender,control,session
261,1950.0,TORGO/MC01/Session2/wav_arrayMic/0163.wav,MC01,sell,array,M,True,Session2
262,1950.0,TORGO/MC01/Session2/wav_arrayMic/0016.wav,MC01,vat,array,M,True,Session2
263,2550.0,TORGO/MC01/Session2/wav_arrayMic/0050.wav,MC01,blow,array,M,True,Session2
264,2250.0,TORGO/MC01/Session2/wav_arrayMic/0078.wav,MC01,neat,array,M,True,Session2
265,2250.0,TORGO/MC01/Session2/wav_arrayMic/0080.wav,MC01,up,array,M,True,Session2
266,2100.0,TORGO/MC01/Session2/wav_arrayMic/0259.wav,MC01,shot,array,M,True,Session2
267,2400.0,TORGO/MC01/Session2/wav_arrayMic/0121.wav,MC01,xray,array,M,True,Session2
268,4050.0,TORGO/MC01/Session2/wav_arrayMic/0106.wav,MC01,each one volunteered to jump first,array,M,True,Session2
269,2400.0,TORGO/MC01/Session2/wav_arrayMic/0063.wav,MC01,sink,array,M,True,Session2
270,1800.0,TORGO/MC01/Session2/wav_arrayMic/0232.wav,MC01,in,array,M,True,Session2
271,2100.0,TORGO/MC01/Session2/wav_arrayMic/0321.wav,MC01,shed,array,M,True,Session2
272,3900.0,TORGO/MC01/Session2/wav_arrayMic/0293.wav,MC01,the four brothers looked identical,array,M,True,Session2
273,2250.0,TORGO/MC01/Session2/wav_arrayMic/0026.wav,MC01,brought,array,M,True,Session2
274,1950.0,TORGO/MC01/Session2/wav_arrayMic/0250.wav,MC01,much,array,M,True,Session2
275,1800.0,TORGO/MC01/Session2/wav_arrayMic/0322.wav,MC01,pork,array,M,True,Session2
276,4200.0,TORGO/MC01/Session2/wav_arrayMic/0057.wav,MC01,the owners regularly look for plumbing leaks,array,M,True,Session2
277,1950.0,TORGO/MC01/Session2/wav_arrayMic/0249.wav,MC01,rake,array,M,True,Session2
278,2250.0,TORGO/MC01/Session2/wav_arrayMic/0141.wav,MC01,romeo,array,M,True,Session2
279,4650.0,TORGO/MC01/Session2/wav_arrayMic/0122.wav,MC01,although always alone we survive,array,M,True,Session2
280,2100.0,TORGO/MC01/Session2/wav_arrayMic/0114.wav,MC01,witch,array,M,True,Session2
281,1200.0,TORGO/MC01/Session2/wav_arrayMic/0073.wav,MC01,a,array,M,True,Session2
282,3300.0,TORGO/MC01/Session2/wav_arrayMic/0079.wav,MC01,we have an excellent team,array,M,True,Session2
283,1800.0,TORGO/MC01/Session2/wav_arrayMic/0001.wav,MC01,echo,array,M,True,Session2
284,2400.0,TORGO/MC01/Session2/wav_arrayMic/0116.wav,MC01,in,array,M,True,Session2
285,4500.0,TORGO/MC01/Session2/wav_arrayMic/0195.wav,MC01,coconut cream pie makes a nice dessert,array,M,True,Session2
287,1350.0,TORGO/MC01/Session2/wav_arrayMic/0353.wav,MC01,meat,array,M,True,Session2
288,1950.0,TORGO/MC01/Session2/wav_arrayMic/0220.wav,MC01,boot,array,M,True,Session2
289,1800.0,TORGO/MC01/Session2/wav_arrayMic/0200.wav,MC01,ride,array,M,True,Session2
290,1800.0,TORGO/MC01/Session2/wav_arrayMic/0296.wav,MC01,cork,array,M,True,Session2
291,3750.0,TORGO/MC01/Session2/wav_arrayMic/0341.wav,MC01,those people are much quicker than i am,array,M,True,Session2
292,3600.0,TORGO/MC01/Session2/wav_arrayMic/0350.wav,MC01,her dark hair is combed casually,array,M,True,Session2
293,1950.0,TORGO/MC01/Session2/wav_arrayMic/0187.wav,MC01,beat,array,M,True,Session2
294,4350.0,TORGO/MC01/Session2/wav_arrayMic/0307.wav,MC01,the little girls cut lacy valentines,array,M,True,Session2
295,1950.0,TORGO/MC01/Session2/wav_arrayMic/0149.wav,MC01,nice,array,M,True,Session2
296,2250.0,TORGO/MC01/Session2/wav_arrayMic/0108.wav,MC01,sitter,array,M,True,Session2
297,3900.0,TORGO/MC01/Session2/wav_arrayMic/0275.wav,MC01,biblical scholars argue history,array,M,True,Session2
298,2250.0,TORGO/MC01/Session2/wav_arrayMic/0188.wav,MC01,lake,array,M,True,Session2
299,1950.0,TORGO/MC01/Session2/wav_arrayMic/0208.wav,MC01,dill,array,M,True,Session2
300,2100.0,TORGO/MC01/Session2/wav_arrayMic/0049.wav,MC01,pit,array,M,True,Session2
301,1950.0,TORGO/MC01/Session2/wav_arrayMic/0280.wav,MC01,short,array,M,True,Session2
302,2100.0,TORGO/MC01/Session2/wav_arrayMic/0099.wav,MC01,meat,array,M,True,Session2
303,4350.0,TORGO/MC01/Session2/wav_arrayMic/0052.wav,MC01,students watched as he got out,array,M,True,Session2
304,1800.0,TORGO/MC01/Session2/wav_arrayMic/0072.wav,MC01,hand,array,M,True,Session2
305,1650.0,TORGO/MC01/Session2/wav_arrayMic/0349.wav,MC01,five,array,M,True,Session2
306,3750.0,TORGO/MC01/Session2/wav_arrayMic/0097.wav,MC01,get a calico cat to keep,array,M,True,Session2
307,4050.0,TORGO/MC01/Session2/wav_arrayMic/0098.wav,MC01,beg that guard for one gallon of gas,array,M,True,Session2
308,2100.0,TORGO/MC01/Session2/wav_arrayMic/0094.wav,MC01,down,array,M,True,Session2
309,2250.0,TORGO/MC01/Session2/wav_arrayMic/0027.wav,MC01,juliet,array,M,True,Session2
310,1800.0,TORGO/MC01/Session2/wav_arrayMic/0311.wav,MC01,steak,array,M,True,Session2
311,2250.0,TORGO/MC01/Session2/wav_arrayMic/0314.wav,MC01,sin,array,M,True,Session2
312,3900.0,TORGO/MC01/Session2/wav_arrayMic/0171.wav,MC01,did dad do academic bidding,array,M,True,Session2
313,1650.0,TORGO/MC01/Session2/wav_arrayMic/0074.wav,MC01,tread,array,M,True,Session2
314,4050.0,TORGO/MC01/Session2/wav_arrayMic/0156.wav,MC01,nobody really expects to evacuate,array,M,True,Session2
315,3900.0,TORGO/MC01/Session2/wav_arrayMic/0148.wav,MC01,whitecapped waves covered the entire bay,array,M,True,Session2
317,2100.0,TORGO/MC01/Session2/wav_arrayMic/0162.wav,MC01,right,array,M,True,Session2
318,1950.0,TORGO/MC01/Session2/wav_arrayMic/0136.wav,MC01,spit,array,M,True,Session2
319,1800.0,TORGO/MC01/Session2/wav_arrayMic/0224.wav,MC01,blend,array,M,True,Session2
320,2250.0,TORGO/MC01/Session2/wav_arrayMic/0058.wav,MC01,nest,array,M,True,Session2
321,2550.0,TORGO/MC01/Session2/wav_arrayMic/0124.wav,MC01,fork,array,M,True,Session2
322,2100.0,TORGO/MC01/Session2/wav_arrayMic/0263.wav,MC01,bread,array,M,True,Session2
323,1800.0,TORGO/MC01/Session2/wav_arrayMic/0246.wav,MC01,old,array,M,True,Session2
324,2100.0,TORGO/MC01/Session2/wav_arrayMic/0159.wav,MC01,dice,array,M,True,Session2
325,3300.0,TORGO/MC01/Session2/wav_arrayMic/0276.wav,MC01,the results were very disappointing,array,M,True,Session2
326,2100.0,TORGO/MC01/Session2/wav_arrayMic/0302.wav,MC01,stretch,array,M,True,Session2
327,1950.0,TORGO/MC01/Session2/wav_arrayMic/0120.wav,MC01,zip,array,M,True,Session2
328,2250.0,TORGO/MC01/Session2/wav_arrayMic/0292.wav,MC01,lend,array,M,True,Session2
329,6150.0,TORGO/MC01/Session2/wav_arrayMic/0358.wav,MC01,so if anybody solicits by phone make sure you mail the dough to the above,array,M,True,Session2
330,4800.0,TORGO/MC01/Session2/wav_arrayMic/0109.wav,MC01,he really crucified him he nailed it for a yard loss,array,M,True,Session2
331,2250.0,TORGO/MC01/Session2/wav_arrayMic/0247.wav,MC01,sight,array,M,True,Session2
332,2100.0,TORGO/MC01/Session2/wav_arrayMic/0104.wav,MC01,dead,array,M,True,Session2
333,1950.0,TORGO/MC01/Session2/wav_arrayMic/0056.wav,MC01,nut,array,M,True,Session2
334,2100.0,TORGO/MC01/Session2/wav_arrayMic/0161.wav,MC01,wicked,array,M,True,Session2
335,2100.0,TORGO/MC01/Session2/wav_arrayMic/0154.wav,MC01,best,array,M,True,Session2
336,3300.0,TORGO/MC01/Session2/wav_arrayMic/0351.wav,MC01,that pickpocket was caught redhanded,array,M,True,Session2
337,1950.0,TORGO/MC01/Session2/wav_arrayMic/0223.wav,MC01,he,array,M,True,Session2
338,4500.0,TORGO/MC01/Session2/wav_arrayMic/0176.wav,MC01,i scream to warm up my voice,array,M,True,Session2
339,1950.0,TORGO/MC01/Session2/wav_arrayMic/0015.wav,MC01,barn,array,M,True,Session2
340,3900.0,TORGO/MC01/Session2/wav_arrayMic/0253.wav,MC01,life is short and precious,array,M,True,Session2
341,2700.0,TORGO/MC01/Session2/wav_arrayMic/0060.wav,MC01,zulu,array,M,True,Session2
342,4350.0,TORGO/MC01/Session2/wav_arrayMic/0310.wav,MC01,we selected places where families will be welcome,array,M,True,Session2
343,2550.0,TORGO/MC01/Session2/wav_arrayMic/0190.wav,MC01,sew,array,M,True,Session2
344,2400.0,TORGO/MC01/Session2/wav_arrayMic/0279.wav,MC01,snake,array,M,True,Session2
345,1800.0,TORGO/MC01/Session2/wav_arrayMic/0021.wav,MC01,mush,array,M,True,Session2
346,3750.0,TORGO/MC01/Session2/wav_arrayMic/0277.wav,MC01,the results were very disappointing,array,M,True,Session2
347,1650.0,TORGO/MC01/Session2/wav_arrayMic/0348.wav,MC01,it,array,M,True,Session2
349,2400.0,TORGO/MC01/Session2/wav_arrayMic/0215.wav,MC01,sew,array,M,True,Session2
350,1950.0,TORGO/MC01/Session2/wav_arrayMic/0165.wav,MC01,chip,array,M,True,Session2
351,2850.0,TORGO/MC01/Session2/wav_arrayMic/0298.wav,MC01,he asked you for a loan,array,M,True,Session2
352,2400.0,TORGO/MC01/Session2/wav_arrayMic/0115.wav,MC01,one,array,M,True,Session2
353,2100.0,TORGO/MC01/Session2/wav_arrayMic/0287.wav,MC01,nice,array,M,True,Session2
354,1650.0,TORGO/MC01/Session2/wav_arrayMic/0229.wav,MC01,mill,array,M,True,Session2
355,4200.0,TORGO/MC01/Session2/wav_arrayMic/0345.wav,MC01,her classical performance gained critical acclaim,array,M,True,Session2
356,3750.0,TORGO/MC01/Session2/wav_arrayMic/0155.wav,MC01,those musicians harmonize marvelously,array,M,True,Session2
357,2100.0,TORGO/MC01/Session2/wav_arrayMic/0339.wav,MC01,beef,array,M,True,Session2
358,3600.0,TORGO/MC01/Session2/wav_arrayMic/0219.wav,MC01,i called two different painters,array,M,True,Session2
359,1650.0,TORGO/MC01/Session2/wav_arrayMic/0139.wav,MC01,slicker,array,M,True,Session2
360,2188.3125,TORGO/MC01/Session2/wav_arrayMic/0255.wav,MC01,chair,head,M,True,Session2
361,2418.6875,TORGO/MC01/Session2/wav_arrayMic/0180.wav,MC01,fed,head,M,True,Session2
362,2145.1875,TORGO/MC01/Session2/wav_arrayMic/0303.wav,MC01,dead,head,M,True,Session2
363,2879.375,TORGO/MC01/Session2/wav_arrayMic/0197.wav,MC01,eat,head,M,True,Session2
364,1713.25,TORGO/MC01/Session2/wav_arrayMic/0062.wav,MC01,wicker,head,M,True,Session2
365,2101.9375,TORGO/MC01/Session2/wav_arrayMic/0319.wav,MC01,lee,head,M,True,Session2
366,3613.6875,TORGO/MC01/Session2/wav_arrayMic/0071.wav,MC01,im willing to experiment for the first time,head,M,True,Session2
367,2015.625,TORGO/MC01/Session2/wav_arrayMic/0008.wav,MC01,lick,head,M,True,Session2
368,2548.25,TORGO/MC01/Session2/wav_arrayMic/0170.wav,MC01,and,head,M,True,Session2
369,4319.125,TORGO/MC01/Session2/wav_arrayMic/0110.wav,MC01,he really crucified him he nailed it for a yard loss,head,M,True,Session2
370,3253.6875,TORGO/MC01/Session2/wav_arrayMic/0123.wav,MC01,the pair of shoes was new,head,M,True,Session2
371,2245.9375,TORGO/MC01/Session2/wav_arrayMic/0317.wav,MC01,select,head,M,True,Session2
372,2015.625,TORGO/MC01/Session2/wav_arrayMic/0309.wav,MC01,rise,head,M,True,Session2
373,1511.75,TORGO/MC01/Session2/wav_arrayMic/0234.wav,MC01,yes,head,M,True,Session2
374,2202.75,TORGO/MC01/Session2/wav_arrayMic/0184.wav,MC01,tug,head,M,True,Session2
375,2591.5,TORGO/MC01/Session2/wav_arrayMic/0217.wav,MC01,wise,head,M,True,Session2
376,1770.8125,TORGO/MC01/Session2/wav_arrayMic/0362.wav,MC01,coat,head,M,True,Session2
377,2015.5625,TORGO/MC01/Session2/wav_arrayMic/0300.wav,MC01,four,head,M,True,Session2
378,2058.8125,TORGO/MC01/Session2/wav_arrayMic/0347.wav,MC01,reap,head,M,True,Session2
379,2778.625,TORGO/MC01/Session2/wav_arrayMic/0244.wav,MC01,toe,head,M,True,Session2
380,1943.5625,TORGO/MC01/Session2/wav_arrayMic/0127.wav,MC01,sing,head,M,True,Session2
381,3916.0,TORGO/MC01/Session2/wav_arrayMic/0222.wav,MC01,barbs gold bracelet was a graduation present,head,M,True,Session2
382,1770.8125,TORGO/MC01/Session2/wav_arrayMic/0107.wav,MC01,knot,head,M,True,Session2
383,2965.8125,TORGO/MC01/Session2/wav_arrayMic/0045.wav,MC01,i expect well bounce back this week,head,M,True,Session2
384,3469.6875,TORGO/MC01/Session2/wav_arrayMic/0132.wav,MC01,then wed really have someplace to go,head,M,True,Session2
385,1958.0,TORGO/MC01/Session2/wav_arrayMic/0145.wav,MC01,tango,head,M,True,Session2
386,2260.375,TORGO/MC01/Session2/wav_arrayMic/0281.wav,MC01,geese,head,M,True,Session2
387,2130.75,TORGO/MC01/Session2/wav_arrayMic/0194.wav,MC01,sew,head,M,True,Session2
388,1684.4375,TORGO/MC01/Session2/wav_arrayMic/0082.wav,MC01,tin,head,M,True,Session2
389,1986.8125,TORGO/MC01/Session2/wav_arrayMic/0210.wav,MC01,geese,head,M,True,Session2
390,1382.125,TORGO/MC01/Session2/wav_arrayMic/0040.wav,MC01,dart,head,M,True,Session2
391,2274.75,TORGO/MC01/Session2/wav_arrayMic/0212.wav,MC01,fort,head,M,True,Session2
392,2533.875,TORGO/MC01/Session2/wav_arrayMic/0103.wav,MC01,four,head,M,True,Session2
393,1266.9375,TORGO/MC01/Session2/wav_arrayMic/0076.wav,MC01,ticker,head,M,True,Session2
394,1338.9375,TORGO/MC01/Session2/wav_arrayMic/0020.wav,MC01,pitting,head,M,True,Session2
395,2533.875,TORGO/MC01/Session2/wav_arrayMic/0117.wav,MC01,you want him to do well,head,M,True,Session2
396,979.0,TORGO/MC01/Session2/wav_arrayMic/0033.wav,MC01,cart,head,M,True,Session2
397,3498.5,TORGO/MC01/Session2/wav_arrayMic/0286.wav,MC01,she doesnt like to have it hanging around,head,M,True,Session2
398,2058.8125,TORGO/MC01/Session2/wav_arrayMic/0205.wav,MC01,bill,head,M,True,Session2
399,2058.75,TORGO/MC01/Session2/wav_arrayMic/0199.wav,MC01,quart,head,M,True,Session2
400,3153.0,TORGO/MC01/Session2/wav_arrayMic/0181.wav,MC01,night,head,M,True,Session2
401,3541.6875,TORGO/MC01/Session2/wav_arrayMic/0355.wav,MC01,it was very popular with our fans,head,M,True,Session2
402,4563.875,TORGO/MC01/Session2/wav_arrayMic/0209.wav,MC01,young people participate in athletic activities,head,M,True,Session2
403,1684.5,TORGO/MC01/Session2/wav_arrayMic/0152.wav,MC01,sicker,head,M,True,Session2
404,1626.875,TORGO/MC01/Session2/wav_arrayMic/0354.wav,MC01,three,head,M,True,Session2
405,1770.8125,TORGO/MC01/Session2/wav_arrayMic/0274.wav,MC01,fork,head,M,True,Session2
406,1914.8125,TORGO/MC01/Session2/wav_arrayMic/0248.wav,MC01,rake,head,M,True,Session2
407,4578.25,TORGO/MC01/Session2/wav_arrayMic/0312.wav,MC01,there is definitely some ligament damage in his knee,head,M,True,Session2
408,1209.375,TORGO/MC01/Session2/wav_arrayMic/0007.wav,MC01,city,head,M,True,Session2
409,3023.375,TORGO/MC01/Session2/wav_arrayMic/0024.wav,MC01,carl lives in a lively home,head,M,True,Session2
410,1626.875,TORGO/MC01/Session2/wav_arrayMic/0051.wav,MC01,hitting,head,M,True,Session2
411,2116.375,TORGO/MC01/Session2/wav_arrayMic/0216.wav,MC01,weep,head,M,True,Session2
412,3498.5,TORGO/MC01/Session2/wav_arrayMic/0111.wav,MC01,please open the window quickly,head,M,True,Session2
413,1425.3125,TORGO/MC01/Session2/wav_arrayMic/0338.wav,MC01,feet,head,M,True,Session2
414,2030.0,TORGO/MC01/Session2/wav_arrayMic/0131.wav,MC01,sit,head,M,True,Session2
415,1410.9375,TORGO/MC01/Session2/wav_arrayMic/0043.wav,MC01,brawn,head,M,True,Session2
416,2591.4375,TORGO/MC01/Session2/wav_arrayMic/0160.wav,MC01,walk,head,M,True,Session2
417,1425.3125,TORGO/MC01/Session2/wav_arrayMic/0004.wav,MC01,hark,head,M,True,Session2
418,4664.6875,TORGO/MC01/Session2/wav_arrayMic/0305.wav,MC01,only the most accomplished artists obtain popularity,head,M,True,Session2
419,2865.0,TORGO/MC01/Session2/wav_arrayMic/0344.wav,MC01,they will take a wedding trip later,head,M,True,Session2
420,3613.6875,TORGO/MC01/Session2/wav_arrayMic/0172.wav,MC01,ive kept it with me ever since,head,M,True,Session2
421,1799.625,TORGO/MC01/Session2/wav_arrayMic/0013.wav,MC01,league,head,M,True,Session2
422,1166.125,TORGO/MC01/Session2/wav_arrayMic/0003.wav,MC01,him,head,M,True,Session2
423,1684.4375,TORGO/MC01/Session2/wav_arrayMic/0092.wav,MC01,shoot,head,M,True,Session2
424,2764.1875,TORGO/MC01/Session2/wav_arrayMic/0202.wav,MC01,sort,head,M,True,Session2
425,2145.125,TORGO/MC01/Session2/wav_arrayMic/0260.wav,MC01,gas,head,M,True,Session2
426,4967.0,TORGO/MC01/Session2/wav_arrayMic/0237.wav,MC01,trespassers can be prosecuted and fined,head,M,True,Session2
427,2044.375,TORGO/MC01/Session2/wav_arrayMic/0169.wav,MC01,hand,head,M,True,Session2
428,3440.9375,TORGO/MC01/Session2/wav_arrayMic/0266.wav,MC01,there was only one decision to be made,head,M,True,Session2
429,2145.1875,TORGO/MC01/Session2/wav_arrayMic/0226.wav,MC01,dug,head,M,True,Session2
430,4232.6875,TORGO/MC01/Session2/wav_arrayMic/0357.wav,MC01,mom strongly dislikes appetizers,head,M,True,Session2
431,2519.4375,TORGO/MC01/Session2/wav_arrayMic/0135.wav,MC01,glitter,head,M,True,Session2
432,2101.9375,TORGO/MC01/Session2/wav_arrayMic/0316.wav,MC01,red,head,M,True,Session2
433,1209.375,TORGO/MC01/Session2/wav_arrayMic/0342.wav,MC01,seven,head,M,True,Session2
434,4261.5,TORGO/MC01/Session2/wav_arrayMic/0006.wav,MC01,night after night they received annoying phone calls,head,M,True,Session2
435,1713.25,TORGO/MC01/Session2/wav_arrayMic/0119.wav,MC01,dread,head,M,True,Session2
436,950.25,TORGO/MC01/Session2/wav_arrayMic/0023.wav,MC01,pretty,head,M,True,Session2
437,1929.1875,TORGO/MC01/Session2/wav_arrayMic/0315.wav,MC01,read,head,M,True,Session2
438,1641.3125,TORGO/MC01/Session2/wav_arrayMic/0105.wav,MC01,wit,head,M,True,Session2
439,1324.5625,TORGO/MC01/Session2/wav_arrayMic/0254.wav,MC01,coat,head,M,True,Session2
440,2447.5,TORGO/MC01/Session2/wav_arrayMic/0061.wav,MC01,yes,head,M,True,Session2
441,2058.8125,TORGO/MC01/Session2/wav_arrayMic/0225.wav,MC01,forward,head,M,True,Session2
442,1770.8125,TORGO/MC01/Session2/wav_arrayMic/0186.wav,MC01,heat,head,M,True,Session2
443,3455.25,TORGO/MC01/Session2/wav_arrayMic/0066.wav,MC01,this is a good place though small,head,M,True,Session2
444,2519.5,TORGO/MC01/Session2/wav_arrayMic/0240.wav,MC01,air,head,M,True,Session2
445,1382.125,TORGO/MC01/Session2/wav_arrayMic/0158.wav,MC01,flicker,head,M,True,Session2
446,4088.812500000001,TORGO/MC01/Session2/wav_arrayMic/0243.wav,MC01,in fact our whole defensive unit did a good job,head,M,True,Session2
447,1814.0625,TORGO/MC01/Session2/wav_arrayMic/0164.wav,MC01,liquor,head,M,True,Session2
448,1569.25,TORGO/MC01/Session2/wav_arrayMic/0093.wav,MC01,ship,head,M,True,Session2
449,3988.0,TORGO/MC01/Session2/wav_arrayMic/0086.wav,MC01,its fun to roast marshmallows on a gas burner,head,M,True,Session2
450,1799.6875,TORGO/MC01/Session2/wav_arrayMic/0201.wav,MC01,tort,head,M,True,Session2
451,1713.25,TORGO/MC01/Session2/wav_arrayMic/0290.wav,MC01,bill,head,M,True,Session2
452,1698.8125,TORGO/MC01/Session2/wav_arrayMic/0327.wav,MC01,member,head,M,True,Session2
453,2548.25,TORGO/MC01/Session2/wav_arrayMic/0340.wav,MC01,geese,head,M,True,Session2
454,1540.5,TORGO/MC01/Session2/wav_arrayMic/0031.wav,MC01,five,head,M,True,Session2
455,3066.5625,TORGO/MC01/Session2/wav_arrayMic/0112.wav,MC01,he took me out one day,head,M,True,Session2
456,1626.875,TORGO/MC01/Session2/wav_arrayMic/0085.wav,MC01,ham,head,M,True,Session2
457,1900.4375,TORGO/MC01/Session2/wav_arrayMic/0330.wav,MC01,zero,head,M,True,Session2
458,1943.625,TORGO/MC01/Session2/wav_arrayMic/0304.wav,MC01,cash,head,M,True,Session2
459,3469.6875,TORGO/MC01/Session2/wav_arrayMic/0313.wav,MC01,dont do charlies dirty dishes,head,M,True,Session2
460,1410.9375,TORGO/MC01/Session2/wav_arrayMic/0283.wav,MC01,snort,head,M,True,Session2
461,3455.3125,TORGO/MC01/Session2/wav_arrayMic/0285.wav,MC01,thats what life is really all about,head,M,True,Session2
462,2073.1875,TORGO/MC01/Session2/wav_arrayMic/0153.wav,MC01,knot,head,M,True,Session2
463,2217.1875,TORGO/MC01/Session2/wav_arrayMic/0337.wav,MC01,eight,head,M,True,Session2
465,4261.5625,TORGO/MC01/Session2/wav_arrayMic/0265.wav,MC01,critical equipment needs proper maintenance,head,M,True,Session2
466,2634.6875,TORGO/MC01/Session2/wav_arrayMic/0014.wav,MC01,we rode horseback to the farm,head,M,True,Session2
467,1900.4375,TORGO/MC01/Session2/wav_arrayMic/0125.wav,MC01,lock,head,M,True,Session2
468,3714.4375,TORGO/MC01/Session2/wav_arrayMic/0091.wav,MC01,help greg to pick a peck of potatoes,head,M,True,Session2
469,1223.8125,TORGO/MC01/Session2/wav_arrayMic/0048.wav,MC01,kitten,head,M,True,Session2
471,2807.4375,TORGO/MC01/Session2/wav_arrayMic/0039.wav,MC01,this is a period of transition for me,head,M,True,Session2
472,2015.625,TORGO/MC01/Session2/wav_arrayMic/0235.wav,MC01,cheer,head,M,True,Session2
473,3368.9375,TORGO/MC01/Session2/wav_arrayMic/0025.wav,MC01,this is not a program of socialized medicine,head,M,True,Session2
474,2721.0625,TORGO/MC01/Session2/wav_arrayMic/0146.wav,MC01,him,head,M,True,Session2
475,1684.5,TORGO/MC01/Session2/wav_arrayMic/0084.wav,MC01,nod,head,M,True,Session2
476,1526.0625,TORGO/MC01/Session2/wav_arrayMic/0011.wav,MC01,bit,head,M,True,Session2
477,3340.125,TORGO/MC01/Session2/wav_arrayMic/0096.wav,MC01,only lawyers love millionaires,head,M,True,Session2
478,1958.0,TORGO/MC01/Session2/wav_arrayMic/0267.wav,MC01,side,head,M,True,Session2
479,3714.4375,TORGO/MC01/Session2/wav_arrayMic/0236.wav,MC01,the fish swam across the pond,head,M,True,Session2
480,2519.5,TORGO/MC01/Session2/wav_arrayMic/0218.wav,MC01,dread,head,M,True,Session2
481,3296.9375,TORGO/MC01/Session2/wav_arrayMic/0261.wav,MC01,suddenly my reflexes are gone,head,M,True,Session2
482,921.375,TORGO/MC01/Session2/wav_arrayMic/0002.wav,MC01,much,head,M,True,Session2
483,1900.4375,TORGO/MC01/Session2/wav_arrayMic/0271.wav,MC01,write,head,M,True,Session2
484,1814.0,TORGO/MC01/Session2/wav_arrayMic/0138.wav,MC01,bread,head,M,True,Session2
485,1929.1875,TORGO/MC01/Session2/wav_arrayMic/0168.wav,MC01,yankee,head,M,True,Session2
486,2260.375,TORGO/MC01/Session2/wav_arrayMic/0318.wav,MC01,goat,head,M,True,Session2
487,2101.9375,TORGO/MC01/Session2/wav_arrayMic/0320.wav,MC01,back,head,M,True,Session2
