wav,spk_id,prediction,reference
TORGO/MC01/Session2/wav_arrayMic/0056.wav,MC01,not,nut
TORGO/MC01/Session2/wav_arrayMic/0161.wav,MC01,wicked,wicked
TORGO/MC01/Session2/wav_arrayMic/0154.wav,MC01,best,best
TORGO/MC01/Session2/wav_arrayMic/0351.wav,MC01,that pickpocket was caught red handed,that pickpocket was caught redhanded
TORGO/MC01/Session2/wav_arrayMic/0223.wav,MC01,mm,he
TORGO/MC01/Session2/wav_arrayMic/0176.wav,MC01,i screamed to warm up my voice,i scream to warm up my voice
TORGO/MC01/Session2/wav_arrayMic/0015.wav,MC01,barn,barn
TORGO/MC01/Session2/wav_arrayMic/0253.wav,MC01,life is short and precious,life is short and precious
TORGO/MC01/Session2/wav_arrayMic/0060.wav,MC01,zulu,zulu
TORGO/MC01/Session2/wav_arrayMic/0310.wav,MC01,we selected places where families will be welcome,we selected places where families will be welcome
TORGO/MC01/Session2/wav_arrayMic/0190.wav,MC01,so,sew
TORGO/MC01/Session2/wav_arrayMic/0279.wav,MC01,snake,snake
TORGO/MC01/Session2/wav_arrayMic/0021.wav,MC01,mush,mush
TORGO/MC01/Session2/wav_arrayMic/0277.wav,MC01,the results were very disappointing,the results were very disappointing
TORGO/MC01/Session2/wav_arrayMic/0348.wav,MC01,it,it
TORGO/MC01/Session2/wav_arrayMic/0215.wav,MC01,so,sew
TORGO/MC01/Session2/wav_arrayMic/0165.wav,MC01,cheap,chip
TORGO/MC01/Session2/wav_arrayMic/0298.wav,MC01,he asked you for a loan,he asked you for a loan
TORGO/MC01/Session2/wav_arrayMic/0115.wav,MC01,one,one
TORGO/MC01/Session2/wav_arrayMic/0287.wav,MC01,nice,nice
TORGO/MC01/Session2/wav_arrayMic/0229.wav,MC01,mill,mill
TORGO/MC01/Session2/wav_arrayMic/0345.wav,MC01,her classical performance gained critical acclaim,her classical performance gained critical acclaim
TORGO/MC01/Session2/wav_arrayMic/0155.wav,MC01,those musicians harmonize marvelously,those musicians harmonize marvelously
TORGO/MC01/Session2/wav_arrayMic/0339.wav,MC01,beef,beef
TORGO/MC01/Session2/wav_arrayMic/0219.wav,MC01,i called two different painters,i called two different painters
TORGO/MC01/Session2/wav_arrayMic/0139.wav,MC01,slicker,slicker
TORGO/MC01/Session2/wav_headMic/0255.wav,MC01,chair,chair
TORGO/MC01/Session2/wav_headMic/0180.wav,MC01,fed,fed
TORGO/MC01/Session2/wav_headMic/0303.wav,MC01,dead,dead
TORGO/MC01/Session2/wav_headMic/0197.wav,MC01,eat,eat
TORGO/MC01/Session2/wav_headMic/0062.wav,MC01,wicker,wicker
TORGO/MC01/Session2/wav_headMic/0319.wav,MC01,lee,lee
TORGO/MC01/Session2/wav_headMic/0071.wav,MC01,i'm willing to experiment for the first time,i'm willing to experiment for the first time
TORGO/MC01/Session2/wav_headMic/0008.wav,MC01,lick,lick
TORGO/MC01/Session2/wav_headMic/0170.wav,MC01,and,and
TORGO/MC01/Session2/wav_headMic/0110.wav,MC01,he really crucified him he nailed it for a yard loss,he really crucified him he nailed it for a yard loss
TORGO/MC01/Session2/wav_headMic/0123.wav,MC01,the pair of shoes was new,the pair of shoes was new
TORGO/MC01/Session2/wav_headMic/0317.wav,MC01,select,select
TORGO/MC01/Session2/wav_headMic/0309.wav,MC01,rise,rise
TORGO/MC01/Session2/wav_headMic/0234.wav,MC01,yes,yes
TORGO/MC01/Session2/wav_headMic/0184.wav,MC01,tug,tug
TORGO/MC01/Session2/wav_headMic/0217.wav,MC01,wise,wise
TORGO/MC01/Session2/wav_headMic/0362.wav,MC01,code,coat
TORGO/MC01/Session2/wav_headMic/0300.wav,MC01,four,four
TORGO/MC01/Session2/wav_headMic/0347.wav,MC01,reap,reap
TORGO/MC01/Session2/wav_headMic/0244.wav,MC01,they will take a wedding trip later,toe
TORGO/MC01/Session2/wav_headMic/0127.wav,MC01,sing,sing
TORGO/MC01/Session2/wav_headMic/0222.wav,MC01,barb's gold bracelet with a graduation present,barb's gold bracelet was a graduation present
TORGO/MC01/Session2/wav_headMic/0107.wav,MC01,not,knot
TORGO/MC01/Session2/wav_headMic/0045.wav,MC01,i expect we'll bounce back this week,i expect we'll bounce back this week
TORGO/MC01/Session2/wav_headMic/0132.wav,MC01,then we'd really have some place to go,then we'd really have someplace to go
TORGO/MC01/Session2/wav_headMic/0145.wav,MC01,tango,tango
TORGO/MC01/Session2/wav_headMic/0281.wav,MC01,gizz,geese
TORGO/MC01/Session2/wav_headMic/0194.wav,MC01,so,sew
TORGO/MC01/Session2/wav_headMic/0082.wav,MC01,ten,tin
TORGO/MC01/Session2/wav_headMic/0210.wav,MC01,giz,geese
TORGO/MC01/Session2/wav_headMic/0040.wav,MC01,dart,dart
TORGO/MC01/Session2/wav_headMic/0212.wav,MC01,fort,fort
TORGO/MC01/Session2/wav_headMic/0103.wav,MC01,four,four
TORGO/MC01/Session2/wav_headMic/0076.wav,MC01,ticker,ticker
TORGO/MC01/Session2/wav_headMic/0020.wav,MC01,pitting,pitting
TORGO/MC01/Session2/wav_headMic/0117.wav,MC01,you want him to do well,you want him to do well
TORGO/MC01/Session2/wav_headMic/0033.wav,MC01,cart,cart
TORGO/MC01/Session2/wav_headMic/0286.wav,MC01,she doesn't like to have it hanging around,she doesn't like to have it hanging around
TORGO/MC01/Session2/wav_headMic/0205.wav,MC01,bill,bill
TORGO/MC01/Session2/wav_headMic/0199.wav,MC01,court,quart
TORGO/MC01/Session2/wav_headMic/0181.wav,MC01,night,night
TORGO/MC01/Session2/wav_headMic/0355.wav,MC01,it was very popular with our fans,it was very popular with our fans
TORGO/MC01/Session2/wav_headMic/0209.wav,MC01,young people participate in athletic activities,young people participate in athletic activities
TORGO/MC01/Session2/wav_headMic/0152.wav,MC01,sicker,sicker
TORGO/MC01/Session2/wav_headMic/0354.wav,MC01,three,three
TORGO/MC01/Session2/wav_headMic/0274.wav,MC01,fork,fork
TORGO/MC01/Session2/wav_headMic/0248.wav,MC01,rake,rake
TORGO/MC01/Session2/wav_headMic/0312.wav,MC01,there is definitely some ligament damage in his knee,there is definitely some ligament damage in his knee
TORGO/MC01/Session2/wav_headMic/0007.wav,MC01,city,city
TORGO/MC01/Session2/wav_headMic/0024.wav,MC01,carl lives in a lively home,carl lives in a lively home
TORGO/MC01/Session2/wav_headMic/0051.wav,MC01,hitting,hitting
TORGO/MC01/Session2/wav_headMic/0216.wav,MC01,weep,weep
TORGO/MC01/Session2/wav_headMic/0111.wav,MC01,please open the window quickly,please open the window quickly
TORGO/MC01/Session2/wav_headMic/0338.wav,MC01,feet,feet
TORGO/MC01/Session2/wav_headMic/0131.wav,MC01,set,sit
TORGO/MC01/Session2/wav_headMic/0043.wav,MC01,brawn,brawn
TORGO/MC01/Session2/wav_headMic/0160.wav,MC01,walk,walk
TORGO/MC01/Session2/wav_headMic/0004.wav,MC01,hark,hark
TORGO/MC01/Session2/wav_headMic/0305.wav,MC01,only the most accomplished artists obtain popularity,only the most accomplished artists obtain popularity
TORGO/MC01/Session2/wav_headMic/0344.wav,MC01,they will take a wedding trip later,they will take a wedding trip later
TORGO/MC01/Session2/wav_headMic/0172.wav,MC01,i've kept it with me ever since,i've kept it with me ever since
TORGO/MC01/Session2/wav_headMic/0013.wav,MC01,league,league
TORGO/MC01/Session2/wav_headMic/0003.wav,MC01,him,him
TORGO/MC01/Session2/wav_headMic/0092.wav,MC01,shoot,shoot
TORGO/MC01/Session2/wav_headMic/0202.wav,MC01,sort,sort
TORGO/MC01/Session2/wav_headMic/0260.wav,MC01,gas,gas
TORGO/MC01/Session2/wav_headMic/0237.wav,MC01,trespassers can be prosecuted and fined,trespassers can be prosecuted and fined
TORGO/MC01/Session2/wav_headMic/0169.wav,MC01,hand,hand
TORGO/MC01/Session2/wav_headMic/0266.wav,MC01,there was only one decision to be made,there was only one decision to be made
TORGO/MC01/Session2/wav_headMic/0226.wav,MC01,doug,dug
TORGO/MC01/Session2/wav_headMic/0357.wav,MC01,mom strongly dislikes appetizers,mom strongly dislikes appetizers
TORGO/MC01/Session2/wav_headMic/0135.wav,MC01,glitter,glitter
TORGO/MC01/Session2/wav_headMic/0316.wav,MC01,red,red
TORGO/MC01/Session2/wav_headMic/0342.wav,MC01,seven,seven
TORGO/MC01/Session2/wav_headMic/0006.wav,MC01,night after night they received annoying phone calls,night after night they received annoying phone calls
TORGO/MC01/Session2/wav_headMic/0119.wav,MC01,dread,dread
TORGO/MC01/Session2/wav_headMic/0023.wav,MC01,pretty,pretty
TORGO/MC01/Session2/wav_headMic/0315.wav,MC01,read,read
TORGO/MC01/Session2/wav_headMic/0105.wav,MC01,width,wit
TORGO/MC01/Session2/wav_headMic/0254.wav,MC01,code,coat
TORGO/MC01/Session2/wav_headMic/0061.wav,MC01,yes,yes
TORGO/MC01/Session2/wav_headMic/0225.wav,MC01,forward,forward
TORGO/MC01/Session2/wav_headMic/0186.wav,MC01,heat,heat
TORGO/MC01/Session2/wav_headMic/0066.wav,MC01,this is a good place though small,this is a good place though small
TORGO/MC01/Session2/wav_headMic/0240.wav,MC01,air,air
TORGO/MC01/Session2/wav_headMic/0158.wav,MC01,flicker,flicker
TORGO/MC01/Session2/wav_headMic/0243.wav,MC01,in fact our whole defensive unit did a good job,in fact our whole defensive unit did a good job
TORGO/MC01/Session2/wav_headMic/0164.wav,MC01,liquor,liquor
TORGO/MC01/Session2/wav_headMic/0093.wav,MC01,ship,ship
TORGO/MC01/Session2/wav_headMic/0086.wav,MC01,it's fun to roast marshmallows on a gas burner,it's fun to roast marshmallows on a gas burner
TORGO/MC01/Session2/wav_headMic/0201.wav,MC01,tort,tort
TORGO/MC01/Session2/wav_headMic/0290.wav,MC01,bill,bill
TORGO/MC01/Session2/wav_headMic/0327.wav,MC01,member,member
TORGO/MC01/Session2/wav_headMic/0340.wav,MC01,gizz,geese
TORGO/MC01/Session2/wav_headMic/0031.wav,MC01,five,five
TORGO/MC01/Session2/wav_headMic/0112.wav,MC01,he took me out one day,he took me out one day
TORGO/MC01/Session2/wav_headMic/0085.wav,MC01,ham,ham
TORGO/MC01/Session2/wav_headMic/0330.wav,MC01,zero,zero
TORGO/MC01/Session2/wav_headMic/0304.wav,MC01,cash,cash
TORGO/MC01/Session2/wav_headMic/0313.wav,MC01,don't do charlie's dirty dishes,don't do charlie's dirty dishes
TORGO/MC01/Session2/wav_headMic/0283.wav,MC01,snort,snort
TORGO/MC01/Session2/wav_headMic/0285.wav,MC01,that's what life is really all about,that's what life is really all about
TORGO/MC01/Session2/wav_headMic/0153.wav,MC01,not,knot
TORGO/MC01/Session2/wav_headMic/0337.wav,MC01,eight,eight
TORGO/MC01/Session2/wav_headMic/0265.wav,MC01,critical equipment needs proper maintenance,critical equipment needs proper maintenance
TORGO/MC01/Session2/wav_headMic/0014.wav,MC01,we rode horseback to the farm,we rode horseback to the farm
TORGO/MC01/Session2/wav_headMic/0125.wav,MC01,lock,lock
TORGO/MC01/Session2/wav_headMic/0091.wav,MC01,help greg to pick a peck of potatoes,help greg to pick a peck of potatoes
TORGO/MC01/Session2/wav_headMic/0048.wav,MC01,kitten,kitten
TORGO/MC01/Session2/wav_headMic/0039.wav,MC01,this is a period of transition for me,this is a period of transition for me
TORGO/MC01/Session2/wav_headMic/0235.wav,MC01,cheer,cheer
TORGO/MC01/Session2/wav_headMic/0025.wav,MC01,this is not a program of socialized medicine,this is not a program of socialized medicine
TORGO/MC01/Session2/wav_headMic/0146.wav,MC01,him,him
TORGO/MC01/Session2/wav_headMic/0084.wav,MC01,nod,nod
TORGO/MC01/Session2/wav_headMic/0011.wav,MC01,bit,bit
TORGO/MC01/Session2/wav_headMic/0096.wav,MC01,only lawyers love millionaires,only lawyers love millionaires
TORGO/MC01/Session2/wav_headMic/0267.wav,MC01,side,side
TORGO/MC01/Session2/wav_headMic/0236.wav,MC01,the fish swam across the pond,the fish swam across the pond
TORGO/MC01/Session2/wav_headMic/0218.wav,MC01,dread,dread
TORGO/MC01/Session2/wav_headMic/0261.wav,MC01,suddenly my reflexes are gone,suddenly my reflexes are gone
TORGO/MC01/Session2/wav_headMic/0002.wav,MC01,much,much
TORGO/MC01/Session2/wav_headMic/0271.wav,MC01,right,write
TORGO/MC01/Session2/wav_headMic/0138.wav,MC01,bread,bread
TORGO/MC01/Session2/wav_headMic/0168.wav,MC01,yankee,yankee
TORGO/MC01/Session2/wav_headMic/0318.wav,MC01,goat,goat
TORGO/MC01/Session2/wav_headMic/0320.wav,MC01,tac,back
TORGO/MC01/Session2/wav_headMic/0203.wav,MC01,shin,shin
TORGO/MC01/Session2/wav_headMic/0233.wav,MC01,yes,yes
TORGO/MC01/Session2/wav_headMic/0087.wav,MC01,dress,dress
TORGO/MC01/Session2/wav_headMic/0030.wav,MC01,both injuries were to the same leg,both injuries were to the same leg
TORGO/MC01/Session2/wav_headMic/0297.wav,MC01,cork,cork
TORGO/MC01/Session2/wav_headMic/0029.wav,MC01,part,part
TORGO/MC01/Session2/wav_headMic/0147.wav,MC01,said,said
TORGO/MC01/Session2/wav_headMic/0239.wav,MC01,ship,ship
TORGO/MC01/Session2/wav_headMic/0081.wav,MC01,the hotel owner shrugged,the hotel owner shrugged
TORGO/MC01/Session2/wav_headMic/0227.wav,MC01,yes,see
TORGO/MC01/Session2/wav_headMic/0032.wav,MC01,fitting,fitting
TORGO/MC01/Session2/wav_headMic/0207.wav,MC01,rake,rake
TORGO/MC01/Session2/wav_headMic/0038.wav,MC01,this is a period of transition for me,this is a period of transition for me
TORGO/MC01/Session2/wav_headMic/0182.wav,MC01,bill,bill
TORGO/MC01/Session2/wav_headMic/0245.wav,MC01,old,old
TORGO/MC01/Session2/wav_headMic/0151.wav,MC01,he is definitely a notch above us,he is definitely a notch above us
TORGO/MC01/Session2/wav_headMic/0088.wav,MC01,you can ride stage coach,you can ride stagecoach
TORGO/MC01/Session2/wav_headMic/0329.wav,MC01,four,four
TORGO/MC01/Session2/wav_headMic/0324.wav,MC01,i loved every minute of it,i loved every minute of it
TORGO/MC01/Session2/wav_headMic/0069.wav,MC01,uniform,uniform
TORGO/MC01/Session2/wav_headMic/0325.wav,MC01,we have a big house,we have a big house
TORGO/MC01/Session2/wav_headMic/0326.wav,MC01,six,six
TORGO/MC01/Session2/wav_headMic/0242.wav,MC01,shoot,shoot
TORGO/MC01/Session2/wav_headMic/0167.wav,MC01,we bought a brown chair,we bought a brown chair
TORGO/MC01/Session2/wav_headMic/0198.wav,MC01,bend,bend
TORGO/MC01/Session2/wav_headMic/0177.wav,MC01,said,said
TORGO/MC01/Session2/wav_headMic/0036.wav,MC01,bloat,bloat
TORGO/MC01/Session2/wav_headMic/0332.wav,MC01,sender,sender
TORGO/MC01/Session2/wav_headMic/0306.wav,MC01,court,court
TORGO/MC01/Session2/wav_headMic/0295.wav,MC01,help celebrate your brother's success,help celebrate your brother's success
TORGO/MC01/Session2/wav_headMic/0037.wav,MC01,golf,golf
TORGO/MC01/Session2/wav_headMic/0054.wav,MC01,most young rise early every morning,most young rise early every morning
TORGO/MC01/Session2/wav_headMic/0206.wav,MC01,eat,eat
TORGO/MC01/Session2/wav_headMic/0272.wav,MC01,show,show
TORGO/MC01/Session2/wav_headMic/0005.wav,MC01,sitting,sitting
TORGO/MC01/Session2/wav_headMic/0064.wav,MC01,quicker,quicker
TORGO/MC01/Session2/wav_headMic/0204.wav,MC01,bill,bill
TORGO/MC01/Session2/wav_headMic/0044.wav,MC01,lair,lair
TORGO/MC01/Session2/wav_headMic/0130.wav,MC01,sin,sin
TORGO/MC01/Session2/wav_headMic/0284.wav,MC01,chop,chop
TORGO/MC01/Session2/wav_headMic/0221.wav,MC01,meet,meat
TORGO/MC01/Session2/wav_headMic/0269.wav,MC01,reap,reap
TORGO/MC01/Session2/wav_headMic/0252.wav,MC01,gill,gill
TORGO/MC01/Session2/wav_headMic/0273.wav,MC01,catch,catch
TORGO/MC01/Session2/wav_headMic/0291.wav,MC01,rip,rip
TORGO/MC01/Session2/wav_headMic/0352.wav,MC01,gold can be found anywhere,gold can be found anywhere
TORGO/MC01/Session2/wav_headMic/0335.wav,MC01,five,five
TORGO/MC01/Session2/wav_headMic/0213.wav,MC01,sheep,sheep
TORGO/MC01/Session2/wav_headMic/0018.wav,MC01,there is a tree house up above,there is a treehouse up above
TORGO/MC01/Session2/wav_headMic/0256.wav,MC01,etiquette mandates compliance with existing regulations,etiquette mandates compliance with existing regulations
TORGO/MC01/Session2/wav_headMic/0361.wav,MC01,one,one
TORGO/MC01/Session2/wav_headMic/0166.wav,MC01,rock,rock
TORGO/MC01/Session2/wav_headMic/0101.wav,MC01,two,two
TORGO/MC01/Session2/wav_headMic/0019.wav,MC01,november,november
TORGO/MC01/Session2/wav_headMic/0356.wav,MC01,renter,renter
TORGO/MC01/Session2/wav_headMic/0179.wav,MC01,do they make any money,do they make any money
TORGO/MC01/Session2/wav_headMic/0083.wav,MC01,sand,sand
TORGO/MC01/Session2/wav_headMic/0258.wav,MC01,fo,foe
TORGO/MC01/Session2/wav_headMic/0211.wav,MC01,sketch,sketch
TORGO/MC01/Session2/wav_headMic/0288.wav,MC01,cake,cake
TORGO/MC01/Session2/wav_headMic/0090.wav,MC01,rest,rest
TORGO/MC01/Session2/wav_headMic/0070.wav,MC01,shell,shell
TORGO/MC01/Session2/wav_headMic/0230.wav,MC01,hold,hold
TORGO/MC01/Session2/wav_headMic/0095.wav,MC01,whiskey,whisky
TORGO/MC01/Session2/wav_headMic/0196.wav,MC01,sport,sport
TORGO/MC01/Session2/wav_headMic/0193.wav,MC01,i think i'm full of this stuff,i think i'm full of this stuff
TORGO/MC01/Session2/wav_headMic/0173.wav,MC01,stimulating discussions keep students attention,stimulating discussions keep students' attention
TORGO/MC01/Session2/wav_headMic/0257.wav,MC01,goose,goose
TORGO/MC01/Session2/wav_headMic/0178.wav,MC01,read,rid
TORGO/MC01/Session2/wav_headMic/0046.wav,MC01,sign,sign
TORGO/MC01/Session2/wav_headMic/0328.wav,MC01,knife,knife
TORGO/MC01/Session2/wav_headMic/0333.wav,MC01,a fire in straw makes a quick blaze,a fire in straw makes a quick blaze
TORGO/MC01/Session2/wav_headMic/0035.wav,MC01,seed,seed
TORGO/MC01/Session2/wav_headMic/0157.wav,MC01,nobody really expects to evacuate,nobody really expects to evacuate
TORGO/MC01/Session2/wav_headMic/0150.wav,MC01,nice,nice
TORGO/MC01/Session2/wav_headMic/0042.wav,MC01,fat,fat
TORGO/MC01/Session2/wav_headMic/0241.wav,MC01,he played basketball there while working toward a law degree,he played basketball there while working toward a law degree
TORGO/MC01/Session2/wav_headMic/0278.wav,MC01,meets,meats
TORGO/MC01/Session2/wav_headMic/0185.wav,MC01,blend,blend
TORGO/MC01/Session2/wav_headMic/0012.wav,MC01,side,side
TORGO/MC01/Session2/wav_headMic/0067.wav,MC01,travel is about the only leisure we have,travel is about the only leisure we have
TORGO/MC01/Session2/wav_headMic/0228.wav,MC01,menu,menu
TORGO/MC01/Session2/wav_headMic/0359.wav,MC01,grandmother outgrew her upbringing in petticoats,grandmother outgrew her upbringing in petticoats
TORGO/MC01/Session2/wav_headMic/0251.wav,MC01,no,no
TORGO/MC01/Session2/wav_headMic/0065.wav,MC01,sip,sip
TORGO/MC01/Session2/wav_headMic/0192.wav,MC01,a quick touchdown resulted,a quick touchdown resulted
TORGO/MC01/Session2/wav_headMic/0282.wav,MC01,port,port
TORGO/MC01/Session2/wav_headMic/0294.wav,MC01,shop,shop
TORGO/MC01/Session2/wav_headMic/0133.wav,MC01,ned,ned
TORGO/MC01/Session2/wav_headMic/0268.wav,MC01,sheet,sheet
TORGO/MC01/Session2/wav_headMic/0336.wav,MC01,she suggested we all have dinner together,she suggested we all have dinner together
TORGO/MC01/Session2/wav_headMic/0055.wav,MC01,bed,bed
TORGO/MC01/Session2/wav_headMic/0189.wav,MC01,leak,leak
TORGO/MC01/Session2/wav_headMic/0100.wav,MC01,red,red
TORGO/MC01/Session2/wav_headMic/0331.wav,MC01,forks,forks
TORGO/MC01/Session2/wav_headMic/0183.wav,MC01,ray,ray
TORGO/MC01/Session2/wav_headMic/0191.wav,MC01,thread,thread
TORGO/MC01/Session2/wav_headMic/0068.wav,MC01,sierra,sierra
TORGO/MC01/Session2/wav_headMic/0231.wav,MC01,cakes,cakes
TORGO/MC01/Session2/wav_headMic/0102.wav,MC01,bitter,bitter
TORGO/MC01/Session2/wav_headMic/0262.wav,MC01,shred,shred
TORGO/MC01/Session2/wav_headMic/0089.wav,MC01,rock,rock
TORGO/MC01/Session2/wav_headMic/0264.wav,MC01,three,three
TORGO/MC01/Session2/wav_headMic/0214.wav,MC01,tier,tear 
TORGO/MC01/Session2/wav_headMic/0047.wav,MC01,shy,shy
TORGO/MC01/Session2/wav_headMic/0299.wav,MC01,threat,threat
TORGO/MC01/Session2/wav_headMic/0129.wav,MC01,victor,victor
TORGO/MC01/Session2/wav_headMic/0126.wav,MC01,sheet,sheet
TORGO/MC01/Session2/wav_headMic/0028.wav,MC01,quebec,quebec
TORGO/MC01/Session2/wav_headMic/0118.wav,MC01,a good attitude is unbeatable,a good attitude is unbeatable
TORGO/MC01/Session2/wav_headMic/0128.wav,MC01,the prospect of cutting back spending is an unpleasant one for any governor,the prospect of cutting back spending is an unpleasant one for any governor
TORGO/MC01/Session2/wav_headMic/0053.wav,MC01,left,left
TORGO/MC01/Session2/wav_headMic/0075.wav,MC01,some hotels are available nearby,some hotels are available nearby
TORGO/MC01/Session2/wav_headMic/0308.wav,MC01,some prefer the traditional steel kind,some prefer the traditional steel kind
TORGO/MC01/Session2/wav_headMic/0174.wav,MC01,muck,muck
TORGO/MC01/Session2/wav_headMic/0113.wav,MC01,no,no
TORGO/MC01/Session2/wav_headMic/0137.wav,MC01,people who value themselves are life's winners,people who value themselves are life's winners
TORGO/MC01/Session2/wav_headMic/0140.wav,MC01,sin,sin
TORGO/MC01/Session2/wav_headMic/0077.wav,MC01,being able to dance can help too,being able to dance can help too
TORGO/MC01/Session2/wav_headMic/0360.wav,MC01,the golfing fathers ruled in his favor,the golfing fathers ruled in his favor
TORGO/MC01/Session2/wav_headMic/0134.wav,MC01,litter,litter
TORGO/MC01/Session2/wav_headMic/0301.wav,MC01,lip,lip
TORGO/MC01/Session2/wav_headMic/0034.wav,MC01,the misguided souls have lost their way,the misguided souls have lost their way
TORGO/MC01/Session2/wav_headMic/0334.wav,MC01,timber,timber
