ID,duration,wav,spk_id,prediction,reference
285,4500.0,TORGO/MC01/Session2/wav_arrayMic/0195.wav,MC01,coconut cream pie makes a nice dessert,coconut cream pie makes a nice dessert
287,1350.0,TORGO/MC01/Session2/wav_arrayMic/0353.wav,MC01,meet,meat
288,1950.0,TORGO/MC01/Session2/wav_arrayMic/0220.wav,MC01,boot,boot
289,1800.0,TORGO/MC01/Session2/wav_arrayMic/0200.wav,MC01,ride,ride
290,1800.0,TORGO/MC01/Session2/wav_arrayMic/0296.wav,MC01,cork,cork
291,3750.0,TORGO/MC01/Session2/wav_arrayMic/0341.wav,MC01,those people are much quicker than i am,those people are much quicker than i am
292,3600.0,TORGO/MC01/Session2/wav_arrayMic/0350.wav,MC01,her dark hair is combed casually,her dark hair is combed casually
293,1950.0,TORGO/MC01/Session2/wav_arrayMic/0187.wav,MC01,beat,beat
294,4350.0,TORGO/MC01/Session2/wav_arrayMic/0307.wav,MC01,the little girls cut lacey valentine's,the little girls cut lacy valentines
295,1950.0,TORGO/MC01/Session2/wav_arrayMic/0149.wav,MC01,nice,nice
296,2250.0,TORGO/MC01/Session2/wav_arrayMic/0108.wav,MC01,sitter,sitter
297,3900.0,TORGO/MC01/Session2/wav_arrayMic/0275.wav,MC01,biblical scholars argue history,biblical scholars argue history
298,2250.0,TORGO/MC01/Session2/wav_arrayMic/0188.wav,MC01,lake,lake
299,1950.0,TORGO/MC01/Session2/wav_arrayMic/0208.wav,MC01,bill,dill
300,2100.0,TORGO/MC01/Session2/wav_arrayMic/0049.wav,MC01,pet,pit
301,1950.0,TORGO/MC01/Session2/wav_arrayMic/0280.wav,MC01,short,short
302,2100.0,TORGO/MC01/Session2/wav_arrayMic/0099.wav,MC01,luth,meat
303,4350.0,TORGO/MC01/Session2/wav_arrayMic/0052.wav,MC01,students watched as he got out,students watched as he got out
304,1800.0,TORGO/MC01/Session2/wav_arrayMic/0072.wav,MC01,hand,hand
305,1650.0,TORGO/MC01/Session2/wav_arrayMic/0349.wav,MC01,five,five
306,3750.0,TORGO/MC01/Session2/wav_arrayMic/0097.wav,MC01,get a calico cat to keep,get a calico cat to keep
307,4050.0,TORGO/MC01/Session2/wav_arrayMic/0098.wav,MC01,beg that guard for one gallon of gas,beg that guard for one gallon of gas
308,2100.0,TORGO/MC01/Session2/wav_arrayMic/0094.wav,MC01,down,down
309,2250.0,TORGO/MC01/Session2/wav_arrayMic/0027.wav,MC01,juliette,juliet
310,1800.0,TORGO/MC01/Session2/wav_arrayMic/0311.wav,MC01,stake,steak
311,2250.0,TORGO/MC01/Session2/wav_arrayMic/0314.wav,MC01,send,sin
312,3900.0,TORGO/MC01/Session2/wav_arrayMic/0171.wav,MC01,did dad do academic bidding,did dad do academic bidding
313,1650.0,TORGO/MC01/Session2/wav_arrayMic/0074.wav,MC01,tread,tread
314,4050.0,TORGO/MC01/Session2/wav_arrayMic/0156.wav,MC01,nobody really expects to evacuate,nobody really expects to evacuate
315,3900.0,TORGO/MC01/Session2/wav_arrayMic/0148.wav,MC01,white capped waves covered the entire bay,whitecapped waves covered the entire bay
317,2100.0,TORGO/MC01/Session2/wav_arrayMic/0162.wav,MC01,right,right
318,1950.0,TORGO/MC01/Session2/wav_arrayMic/0136.wav,MC01,spit,spit
319,1800.0,TORGO/MC01/Session2/wav_arrayMic/0224.wav,MC01,blend,blend
320,2250.0,TORGO/MC01/Session2/wav_arrayMic/0058.wav,MC01,nest,nest
321,2550.0,TORGO/MC01/Session2/wav_arrayMic/0124.wav,MC01,fork,fork
322,2100.0,TORGO/MC01/Session2/wav_arrayMic/0263.wav,MC01,bread,bread
323,1800.0,TORGO/MC01/Session2/wav_arrayMic/0246.wav,MC01,oh okay,old
324,2100.0,TORGO/MC01/Session2/wav_arrayMic/0159.wav,MC01,dice,dice
325,3300.0,TORGO/MC01/Session2/wav_arrayMic/0276.wav,MC01,the results were very disappointing,the results were very disappointing
326,2100.0,TORGO/MC01/Session2/wav_arrayMic/0302.wav,MC01,stretch,stretch
327,1950.0,TORGO/MC01/Session2/wav_arrayMic/0120.wav,MC01,zip,zip
328,2250.0,TORGO/MC01/Session2/wav_arrayMic/0292.wav,MC01,rent,lend
329,6150.0,TORGO/MC01/Session2/wav_arrayMic/0358.wav,MC01,so if anybody solicits by phone make sure you mail the dough to the above,so if anybody solicits by phone make sure you mail the dough to the above
330,4800.0,TORGO/MC01/Session2/wav_arrayMic/0109.wav,MC01,he near he really crucified him he nailed it for a yard loss,he really crucified him he nailed it for a yard loss
331,2250.0,TORGO/MC01/Session2/wav_arrayMic/0247.wav,MC01,site,sight
332,2100.0,TORGO/MC01/Session2/wav_arrayMic/0104.wav,MC01,ted,dead
333,1950.0,TORGO/MC01/Session2/wav_arrayMic/0056.wav,MC01,not,nut
334,2100.0,TORGO/MC01/Session2/wav_arrayMic/0161.wav,MC01,wicked,wicked
335,2100.0,TORGO/MC01/Session2/wav_arrayMic/0154.wav,MC01,best,best
336,3300.0,TORGO/MC01/Session2/wav_arrayMic/0351.wav,MC01,that pickpocket was caught red handed,that pickpocket was caught redhanded
337,1950.0,TORGO/MC01/Session2/wav_arrayMic/0223.wav,MC01,mm,he
338,4500.0,TORGO/MC01/Session2/wav_arrayMic/0176.wav,MC01,i screamed to warm up my voice,i scream to warm up my voice
339,1950.0,TORGO/MC01/Session2/wav_arrayMic/0015.wav,MC01,barn,barn
340,3900.0,TORGO/MC01/Session2/wav_arrayMic/0253.wav,MC01,life is short and precious,life is short and precious
341,2700.0,TORGO/MC01/Session2/wav_arrayMic/0060.wav,MC01,zulu,zulu
342,4350.0,TORGO/MC01/Session2/wav_arrayMic/0310.wav,MC01,we selected places where families will be welcome,we selected places where families will be welcome
343,2550.0,TORGO/MC01/Session2/wav_arrayMic/0190.wav,MC01,so,sew
344,2400.0,TORGO/MC01/Session2/wav_arrayMic/0279.wav,MC01,snake,snake
345,1800.0,TORGO/MC01/Session2/wav_arrayMic/0021.wav,MC01,mush,mush
346,3750.0,TORGO/MC01/Session2/wav_arrayMic/0277.wav,MC01,the results were very disappointing,the results were very disappointing
347,1650.0,TORGO/MC01/Session2/wav_arrayMic/0348.wav,MC01,it,it
349,2400.0,TORGO/MC01/Session2/wav_arrayMic/0215.wav,MC01,so,sew
350,1950.0,TORGO/MC01/Session2/wav_arrayMic/0165.wav,MC01,cheap,chip
351,2850.0,TORGO/MC01/Session2/wav_arrayMic/0298.wav,MC01,he asked you for a loan,he asked you for a loan
352,2400.0,TORGO/MC01/Session2/wav_arrayMic/0115.wav,MC01,one,one
353,2100.0,TORGO/MC01/Session2/wav_arrayMic/0287.wav,MC01,nice,nice
354,1650.0,TORGO/MC01/Session2/wav_arrayMic/0229.wav,MC01,mill,mill
355,4200.0,TORGO/MC01/Session2/wav_arrayMic/0345.wav,MC01,her classical performance gained critical acclaim,her classical performance gained critical acclaim
356,3750.0,TORGO/MC01/Session2/wav_arrayMic/0155.wav,MC01,those musicians harmonize marvelously,those musicians harmonize marvelously
357,2100.0,TORGO/MC01/Session2/wav_arrayMic/0339.wav,MC01,beef,beef
358,3600.0,TORGO/MC01/Session2/wav_arrayMic/0219.wav,MC01,i called two different painters,i called two different painters
359,1650.0,TORGO/MC01/Session2/wav_arrayMic/0139.wav,MC01,slicker,slicker
360,2188.3125,TORGO/MC01/Session2/wav_headMic/0255.wav,MC01,chair,chair
361,2418.6875,TORGO/MC01/Session2/wav_headMic/0180.wav,MC01,fed,fed
362,2145.1875,TORGO/MC01/Session2/wav_headMic/0303.wav,MC01,dead,dead
363,2879.375,TORGO/MC01/Session2/wav_headMic/0197.wav,MC01,eat,eat
364,1713.25,TORGO/MC01/Session2/wav_headMic/0062.wav,MC01,wicker,wicker
365,2101.9375,TORGO/MC01/Session2/wav_headMic/0319.wav,MC01,lee,lee
366,3613.6875,TORGO/MC01/Session2/wav_headMic/0071.wav,MC01,i'm willing to experiment for the first time,i'm willing to experiment for the first time
367,2015.625,TORGO/MC01/Session2/wav_headMic/0008.wav,MC01,lick,lick
368,2548.25,TORGO/MC01/Session2/wav_headMic/0170.wav,MC01,and,and
369,4319.125,TORGO/MC01/Session2/wav_headMic/0110.wav,MC01,he really crucified him he nailed it for a yard loss,he really crucified him he nailed it for a yard loss
370,3253.6875,TORGO/MC01/Session2/wav_headMic/0123.wav,MC01,the pair of shoes was new,the pair of shoes was new
371,2245.9375,TORGO/MC01/Session2/wav_headMic/0317.wav,MC01,select,select
372,2015.625,TORGO/MC01/Session2/wav_headMic/0309.wav,MC01,rise,rise
373,1511.75,TORGO/MC01/Session2/wav_headMic/0234.wav,MC01,yes,yes
374,2202.75,TORGO/MC01/Session2/wav_headMic/0184.wav,MC01,tug,tug
375,2591.5,TORGO/MC01/Session2/wav_headMic/0217.wav,MC01,wise,wise
376,1770.8125,TORGO/MC01/Session2/wav_headMic/0362.wav,MC01,code,coat
377,2015.5625,TORGO/MC01/Session2/wav_headMic/0300.wav,MC01,four,four
378,2058.8125,TORGO/MC01/Session2/wav_headMic/0347.wav,MC01,reap,reap
379,2778.625,TORGO/MC01/Session2/wav_headMic/0244.wav,MC01,they will take a wedding trip later,toe
380,1943.5625,TORGO/MC01/Session2/wav_headMic/0127.wav,MC01,sing,sing
381,3916.0,TORGO/MC01/Session2/wav_headMic/0222.wav,MC01,barb's gold bracelet with a graduation present,barb's gold bracelet was a graduation present
382,1770.8125,TORGO/MC01/Session2/wav_headMic/0107.wav,MC01,not,knot
383,2965.8125,TORGO/MC01/Session2/wav_headMic/0045.wav,MC01,i expect we'll bounce back this week,i expect we'll bounce back this week
384,3469.6875,TORGO/MC01/Session2/wav_headMic/0132.wav,MC01,then we'd really have some place to go,then we'd really have someplace to go
385,1958.0,TORGO/MC01/Session2/wav_headMic/0145.wav,MC01,tango,tango
386,2260.375,TORGO/MC01/Session2/wav_headMic/0281.wav,MC01,gizz,geese
387,2130.75,TORGO/MC01/Session2/wav_headMic/0194.wav,MC01,so,sew
388,1684.4375,TORGO/MC01/Session2/wav_headMic/0082.wav,MC01,ten,tin
389,1986.8125,TORGO/MC01/Session2/wav_headMic/0210.wav,MC01,giz,geese
390,1382.125,TORGO/MC01/Session2/wav_headMic/0040.wav,MC01,dart,dart
391,2274.75,TORGO/MC01/Session2/wav_headMic/0212.wav,MC01,fort,fort
392,2533.875,TORGO/MC01/Session2/wav_headMic/0103.wav,MC01,four,four
393,1266.9375,TORGO/MC01/Session2/wav_headMic/0076.wav,MC01,ticker,ticker
394,1338.9375,TORGO/MC01/Session2/wav_headMic/0020.wav,MC01,pitting,pitting
395,2533.875,TORGO/MC01/Session2/wav_headMic/0117.wav,MC01,you want him to do well,you want him to do well
396,979.0,TORGO/MC01/Session2/wav_headMic/0033.wav,MC01,cart,cart
397,3498.5,TORGO/MC01/Session2/wav_headMic/0286.wav,MC01,she doesn't like to have it hanging around,she doesn't like to have it hanging around
398,2058.8125,TORGO/MC01/Session2/wav_headMic/0205.wav,MC01,bill,bill
399,2058.75,TORGO/MC01/Session2/wav_headMic/0199.wav,MC01,court,quart
400,3153.0,TORGO/MC01/Session2/wav_headMic/0181.wav,MC01,night,night
401,3541.6875,TORGO/MC01/Session2/wav_headMic/0355.wav,MC01,it was very popular with our fans,it was very popular with our fans
402,4563.875,TORGO/MC01/Session2/wav_headMic/0209.wav,MC01,young people participate in athletic activities,young people participate in athletic activities
403,1684.5,TORGO/MC01/Session2/wav_headMic/0152.wav,MC01,sicker,sicker
404,1626.875,TORGO/MC01/Session2/wav_headMic/0354.wav,MC01,three,three
405,1770.8125,TORGO/MC01/Session2/wav_headMic/0274.wav,MC01,fork,fork
406,1914.8125,TORGO/MC01/Session2/wav_headMic/0248.wav,MC01,rake,rake
407,4578.25,TORGO/MC01/Session2/wav_headMic/0312.wav,MC01,there is definitely some ligament damage in his knee,there is definitely some ligament damage in his knee
408,1209.375,TORGO/MC01/Session2/wav_headMic/0007.wav,MC01,city,city
409,3023.375,TORGO/MC01/Session2/wav_headMic/0024.wav,MC01,carl lives in a lively home,carl lives in a lively home
410,1626.875,TORGO/MC01/Session2/wav_headMic/0051.wav,MC01,hitting,hitting
411,2116.375,TORGO/MC01/Session2/wav_headMic/0216.wav,MC01,weep,weep
412,3498.5,TORGO/MC01/Session2/wav_headMic/0111.wav,MC01,please open the window quickly,please open the window quickly
413,1425.3125,TORGO/MC01/Session2/wav_headMic/0338.wav,MC01,feet,feet
414,2030.0,TORGO/MC01/Session2/wav_headMic/0131.wav,MC01,set,sit
415,1410.9375,TORGO/MC01/Session2/wav_headMic/0043.wav,MC01,brawn,brawn
416,2591.4375,TORGO/MC01/Session2/wav_headMic/0160.wav,MC01,walk,walk
417,1425.3125,TORGO/MC01/Session2/wav_headMic/0004.wav,MC01,hark,hark
418,4664.6875,TORGO/MC01/Session2/wav_headMic/0305.wav,MC01,only the most accomplished artists obtain popularity,only the most accomplished artists obtain popularity
419,2865.0,TORGO/MC01/Session2/wav_headMic/0344.wav,MC01,they will take a wedding trip later,they will take a wedding trip later
420,3613.6875,TORGO/MC01/Session2/wav_headMic/0172.wav,MC01,i've kept it with me ever since,i've kept it with me ever since
421,1799.625,TORGO/MC01/Session2/wav_headMic/0013.wav,MC01,league,league
422,1166.125,TORGO/MC01/Session2/wav_headMic/0003.wav,MC01,him,him
423,1684.4375,TORGO/MC01/Session2/wav_headMic/0092.wav,MC01,shoot,shoot
424,2764.1875,TORGO/MC01/Session2/wav_headMic/0202.wav,MC01,sort,sort
425,2145.125,TORGO/MC01/Session2/wav_headMic/0260.wav,MC01,gas,gas
426,4967.0,TORGO/MC01/Session2/wav_headMic/0237.wav,MC01,trespassers can be prosecuted and fined,trespassers can be prosecuted and fined
427,2044.375,TORGO/MC01/Session2/wav_headMic/0169.wav,MC01,hand,hand
428,3440.9375,TORGO/MC01/Session2/wav_headMic/0266.wav,MC01,there was only one decision to be made,there was only one decision to be made
429,2145.1875,TORGO/MC01/Session2/wav_headMic/0226.wav,MC01,doug,dug
430,4232.6875,TORGO/MC01/Session2/wav_headMic/0357.wav,MC01,mom strongly dislikes appetizers,mom strongly dislikes appetizers
431,2519.4375,TORGO/MC01/Session2/wav_headMic/0135.wav,MC01,glitter,glitter
432,2101.9375,TORGO/MC01/Session2/wav_headMic/0316.wav,MC01,red,red
433,1209.375,TORGO/MC01/Session2/wav_headMic/0342.wav,MC01,seven,seven
434,4261.5,TORGO/MC01/Session2/wav_headMic/0006.wav,MC01,night after night they received annoying phone calls,night after night they received annoying phone calls
435,1713.25,TORGO/MC01/Session2/wav_headMic/0119.wav,MC01,dread,dread
436,950.25,TORGO/MC01/Session2/wav_headMic/0023.wav,MC01,pretty,pretty
437,1929.1875,TORGO/MC01/Session2/wav_headMic/0315.wav,MC01,read,read
438,1641.3125,TORGO/MC01/Session2/wav_headMic/0105.wav,MC01,width,wit
439,1324.5625,TORGO/MC01/Session2/wav_headMic/0254.wav,MC01,code,coat
440,2447.5,TORGO/MC01/Session2/wav_headMic/0061.wav,MC01,yes,yes
441,2058.8125,TORGO/MC01/Session2/wav_headMic/0225.wav,MC01,forward,forward
442,1770.8125,TORGO/MC01/Session2/wav_headMic/0186.wav,MC01,heat,heat
443,3455.25,TORGO/MC01/Session2/wav_headMic/0066.wav,MC01,this is a good place though small,this is a good place though small
444,2519.5,TORGO/MC01/Session2/wav_headMic/0240.wav,MC01,air,air
445,1382.125,TORGO/MC01/Session2/wav_headMic/0158.wav,MC01,flicker,flicker
446,4088.812500000001,TORGO/MC01/Session2/wav_headMic/0243.wav,MC01,in fact our whole defensive unit did a good job,in fact our whole defensive unit did a good job
447,1814.0625,TORGO/MC01/Session2/wav_headMic/0164.wav,MC01,liquor,liquor
448,1569.25,TORGO/MC01/Session2/wav_headMic/0093.wav,MC01,ship,ship
449,3988.0,TORGO/MC01/Session2/wav_headMic/0086.wav,MC01,it's fun to roast marshmallows on a gas burner,it's fun to roast marshmallows on a gas burner
450,1799.6875,TORGO/MC01/Session2/wav_headMic/0201.wav,MC01,tort,tort
451,1713.25,TORGO/MC01/Session2/wav_headMic/0290.wav,MC01,bill,bill
452,1698.8125,TORGO/MC01/Session2/wav_headMic/0327.wav,MC01,member,member
453,2548.25,TORGO/MC01/Session2/wav_headMic/0340.wav,MC01,gizz,geese
454,1540.5,TORGO/MC01/Session2/wav_headMic/0031.wav,MC01,five,five
455,3066.5625,TORGO/MC01/Session2/wav_headMic/0112.wav,MC01,he took me out one day,he took me out one day
456,1626.875,TORGO/MC01/Session2/wav_headMic/0085.wav,MC01,ham,ham
457,1900.4375,TORGO/MC01/Session2/wav_headMic/0330.wav,MC01,zero,zero
458,1943.625,TORGO/MC01/Session2/wav_headMic/0304.wav,MC01,cash,cash
459,3469.6875,TORGO/MC01/Session2/wav_headMic/0313.wav,MC01,don't do charlie's dirty dishes,don't do charlie's dirty dishes
460,1410.9375,TORGO/MC01/Session2/wav_headMic/0283.wav,MC01,snort,snort
461,3455.3125,TORGO/MC01/Session2/wav_headMic/0285.wav,MC01,that's what life is really all about,that's what life is really all about
462,2073.1875,TORGO/MC01/Session2/wav_headMic/0153.wav,MC01,not,knot
463,2217.1875,TORGO/MC01/Session2/wav_headMic/0337.wav,MC01,eight,eight
465,4261.5625,TORGO/MC01/Session2/wav_headMic/0265.wav,MC01,critical equipment needs proper maintenance,critical equipment needs proper maintenance
466,2634.6875,TORGO/MC01/Session2/wav_headMic/0014.wav,MC01,we rode horseback to the farm,we rode horseback to the farm
467,1900.4375,TORGO/MC01/Session2/wav_headMic/0125.wav,MC01,lock,lock
468,3714.4375,TORGO/MC01/Session2/wav_headMic/0091.wav,MC01,help greg to pick a peck of potatoes,help greg to pick a peck of potatoes
469,1223.8125,TORGO/MC01/Session2/wav_headMic/0048.wav,MC01,kitten,kitten
471,2807.4375,TORGO/MC01/Session2/wav_headMic/0039.wav,MC01,this is a period of transition for me,this is a period of transition for me
472,2015.625,TORGO/MC01/Session2/wav_headMic/0235.wav,MC01,cheer,cheer
473,3368.9375,TORGO/MC01/Session2/wav_headMic/0025.wav,MC01,this is not a program of socialized medicine,this is not a program of socialized medicine
474,2721.0625,TORGO/MC01/Session2/wav_headMic/0146.wav,MC01,him,him
475,1684.5,TORGO/MC01/Session2/wav_headMic/0084.wav,MC01,nod,nod
476,1526.0625,TORGO/MC01/Session2/wav_headMic/0011.wav,MC01,bit,bit
477,3340.125,TORGO/MC01/Session2/wav_headMic/0096.wav,MC01,only lawyers love millionaires,only lawyers love millionaires
478,1958.0,TORGO/MC01/Session2/wav_headMic/0267.wav,MC01,side,side
479,3714.4375,TORGO/MC01/Session2/wav_headMic/0236.wav,MC01,the fish swam across the pond,the fish swam across the pond
480,2519.5,TORGO/MC01/Session2/wav_headMic/0218.wav,MC01,dread,dread
481,3296.9375,TORGO/MC01/Session2/wav_headMic/0261.wav,MC01,suddenly my reflexes are gone,suddenly my reflexes are gone
482,921.375,TORGO/MC01/Session2/wav_headMic/0002.wav,MC01,much,much
483,1900.4375,TORGO/MC01/Session2/wav_headMic/0271.wav,MC01,right,write
484,1814.0,TORGO/MC01/Session2/wav_headMic/0138.wav,MC01,bread,bread
485,1929.1875,TORGO/MC01/Session2/wav_headMic/0168.wav,MC01,yankee,yankee
486,2260.375,TORGO/MC01/Session2/wav_headMic/0318.wav,MC01,goat,goat
487,2101.9375,TORGO/MC01/Session2/wav_headMic/0320.wav,MC01,tac,back
488,2116.375,TORGO/MC01/Session2/wav_headMic/0203.wav,MC01,shin,shin
489,2303.5625,TORGO/MC01/Session2/wav_headMic/0233.wav,MC01,yes,yes
490,2058.8125,TORGO/MC01/Session2/wav_headMic/0087.wav,MC01,dress,dress
491,2865.0,TORGO/MC01/Session2/wav_headMic/0030.wav,MC01,both injuries were to the same leg,both injuries were to the same leg
492,1828.4375,TORGO/MC01/Session2/wav_headMic/0297.wav,MC01,cork,cork
493,1526.0625,TORGO/MC01/Session2/wav_headMic/0029.wav,MC01,part,part
494,1626.875,TORGO/MC01/Session2/wav_headMic/0147.wav,MC01,said,said
495,2764.25,TORGO/MC01/Session2/wav_headMic/0239.wav,MC01,ship,ship
496,3210.5625,TORGO/MC01/Session2/wav_headMic/0081.wav,MC01,the hotel owner shrugged,the hotel owner shrugged
497,1814.0625,TORGO/MC01/Session2/wav_headMic/0227.wav,MC01,yes,see
498,1670.0625,TORGO/MC01/Session2/wav_headMic/0032.wav,MC01,fitting,fitting
500,1770.875,TORGO/MC01/Session2/wav_headMic/0207.wav,MC01,rake,rake
501,2836.25,TORGO/MC01/Session2/wav_headMic/0038.wav,MC01,this is a period of transition for me,this is a period of transition for me
502,3253.75,TORGO/MC01/Session2/wav_headMic/0182.wav,MC01,bill,bill
503,2015.625,TORGO/MC01/Session2/wav_headMic/0245.wav,MC01,old,old
504,3772.0,TORGO/MC01/Session2/wav_headMic/0151.wav,MC01,he is definitely a notch above us,he is definitely a notch above us
505,2663.5,TORGO/MC01/Session2/wav_headMic/0088.wav,MC01,you can ride stage coach,you can ride stagecoach
506,1756.4375,TORGO/MC01/Session2/wav_headMic/0329.wav,MC01,four,four
507,2548.25,TORGO/MC01/Session2/wav_headMic/0324.wav,MC01,i loved every minute of it,i loved every minute of it
508,2461.9375,TORGO/MC01/Session2/wav_headMic/0069.wav,MC01,uniform,uniform
509,2346.6875,TORGO/MC01/Session2/wav_headMic/0325.wav,MC01,we have a big house,we have a big house
510,1454.0625,TORGO/MC01/Session2/wav_headMic/0326.wav,MC01,six,six
511,2303.5625,TORGO/MC01/Session2/wav_headMic/0242.wav,MC01,shoot,shoot
512,3239.375,TORGO/MC01/Session2/wav_headMic/0167.wav,MC01,we bought a brown chair,we bought a brown chair
513,2749.875,TORGO/MC01/Session2/wav_headMic/0198.wav,MC01,bend,bend
514,2922.625,TORGO/MC01/Session2/wav_headMic/0177.wav,MC01,said,said
515,1137.375,TORGO/MC01/Session2/wav_headMic/0036.wav,MC01,bloat,bloat
516,1770.875,TORGO/MC01/Session2/wav_headMic/0332.wav,MC01,sender,sender
517,1814.0625,TORGO/MC01/Session2/wav_headMic/0306.wav,MC01,court,court
518,3872.8125,TORGO/MC01/Session2/wav_headMic/0295.wav,MC01,help celebrate your brother's success,help celebrate your brother's success
519,820.625,TORGO/MC01/Session2/wav_headMic/0037.wav,MC01,golf,golf
520,2749.8125,TORGO/MC01/Session2/wav_headMic/0054.wav,MC01,most young rise early every morning,most young rise early every morning
521,1554.875,TORGO/MC01/Session2/wav_headMic/0206.wav,MC01,eat,eat
522,2490.6875,TORGO/MC01/Session2/wav_headMic/0272.wav,MC01,show,show
523,1266.9375,TORGO/MC01/Session2/wav_headMic/0005.wav,MC01,sitting,sitting
524,1166.125,TORGO/MC01/Session2/wav_headMic/0064.wav,MC01,quicker,quicker
525,2519.5,TORGO/MC01/Session2/wav_headMic/0204.wav,MC01,bill,bill
526,1958.0,TORGO/MC01/Session2/wav_headMic/0044.wav,MC01,lair,lair
527,1641.25,TORGO/MC01/Session2/wav_headMic/0130.wav,MC01,sin,sin
528,1482.9375,TORGO/MC01/Session2/wav_headMic/0284.wav,MC01,chop,chop
529,1583.6875,TORGO/MC01/Session2/wav_headMic/0221.wav,MC01,meet,meat
530,2692.25,TORGO/MC01/Session2/wav_headMic/0269.wav,MC01,reap,reap
531,2202.75,TORGO/MC01/Session2/wav_headMic/0252.wav,MC01,gill,gill
532,2289.125,TORGO/MC01/Session2/wav_headMic/0273.wav,MC01,catch,catch
